t,ua,ub,uc,omega_mech,theta_mech,theta_e,ia,ib,ic,id,iq,T_em
2.645,0,0,0.15,-0.000301961,-1.04712,-2.09423,-9.80118,-9.80666,19.6078,19.6078,1.55419e-05,6.06133e-07
2.646,0,0,0.15,-0.000300826,-1.04712,-2.09424,-9.80119,-9.80665,19.6078,19.6078,1.54835e-05,6.03855e-07
2.647,0,0,0.15,-0.000299695,-1.04712,-2.09424,-9.8012,-9.80664,19.6078,19.6078,1.54253e-05,6.01585e-07
2.648,0,0,0.15,-0.000298569,-1.04712,-2.09424,-9.80121,-9.80663,19.6078,19.6078,1.53673e-05,5.99324e-07
2.649,0,0,0.15,-0.000297447,-1.04712,-2.09424,-9.80122,-9.80662,19.6078,19.6078,1.53095e-05,5.97072e-07
2.65,0,0,0.15,-0.000296329,-1.04712,-2.09424,-9.80124,-9.80661,19.6078,19.6078,1.5252e-05,5.94827e-07
2.651,0,0,0.15,-0.000295215,-1.04712,-2.09424,-9.80125,-9.8066,19.6078,19.6078,1.51947e-05,5.92592e-07
2.652,0,0,0.15,-0.000294105,-1.04712,-2.09424,-9.80126,-9.80659,19.6078,19.6078,1.51375e-05,5.90364e-07
2.653,0,0,0.15,-0.000293,-1.04712,-2.09424,-9.80127,-9.80658,19.6078,19.6078,1.50807e-05,5.88145e-07
2.654,0,0,0.15,-0.000291899,-1.04712,-2.09424,-9.80128,-9.80657,19.6078,19.6078,1.5024e-05,5.85935e-07
2.655,0,0,0.15,-0.000290801,-1.04712,-2.09424,-9.80129,-9.80656,19.6078,19.6078,1.49675e-05,5.83732e-07
2.656,0,0,0.15,-0.000289708,-1.04712,-2.09424,-9.8013,-9.80655,19.6078,19.6078,1.49112e-05,5.81538e-07
2.657,0,0,0.15,-0.000288619,-1.04712,-2.09424,-9.8013,-9.80654,19.6078,19.6078,1.48552e-05,5.79353e-07
2.658,0,0,0.15,-0.000287535,-1.04712,-2.09424,-9.80131,-9.80653,19.6078,19.6078,1.47994e-05,5.77175e-07
2.659,0,0,0.15,-0.000286454,-1.04712,-2.09424,-9.80132,-9.80652,19.6078,19.6078,1.47437e-05,5.75006e-07
2.66,0,0,0.15,-0.000285377,-1.04712,-2.09424,-9.80133,-9.80651,19.6078,19.6078,1.46883e-05,5.72845e-07
2.661,0,0,0.15,-0.000284305,-1.04712,-2.09424,-9.80134,-9.8065,19.6078,19.6078,1.46331e-05,5.70691e-07
2.662,0,0,0.15,-0.000283236,-1.04712,-2.09424,-9.80135,-9.80649,19.6078,19.6078,1.45781e-05,5.68546e-07
2.663,0,0,0.15,-0.000282171,-1.04712,-2.09425,-9.80136,-9.80648,19.6078,19.6078,1.45233e-05,5.66409e-07
2.664,0,0,0.15,-0.000281111,-1.04712,-2.09425,-9.80137,-9.80647,19.6078,19.6078,1.44687e-05,5.64281e-07
2.665,0,0,0.15,-0.000280054,-1.04712,-2.09425,-9.80138,-9.80646,19.6078,19.6078,1.44144e-05,5.6216e-07
2.666,0,0,0.15,-0.000279002,-1.04712,-2.09425,-9.80139,-9.80645,19.6078,19.6078,1.43602e-05,5.60047e-07
2.667,0,0,0.15,-0.000277953,-1.04712,-2.09425,-9.8014,-9.80644,19.6078,19.6078,1.43062e-05,5.57942e-07
2.668,0,0,0.15,-0.000276908,-1.04712,-2.09425,-9.80141,-9.80643,19.6078,19.6078,1.42524e-05,5.55845e-07
2.669,0,0,0.15,-0.000275868,-1.04712,-2.09425,-9.80142,-9.80642,19.6078,19.6078,1.41989e-05,5.53755e-07
2.67,0,0,0.15,-0.000274831,-1.04712,-2.09425,-9.80143,-9.80641,19.6078,19.6078,1.41455e-05,5.51674e-07
2.671,0,0,0.15,-0.000273798,-1.04712,-2.09425,-9.80144,-9.8064,19.6078,19.6078,1.40923e-05,5.49601e-07
2.672,0,0,0.15,-0.000272769,-1.04713,-2.09425,-9.80145,-9.80639,19.6078,19.6078,1.40394e-05,5.47535e-07
2.673,0,0,0.15,-0.000271743,-1.04713,-2.09425,-9.80146,-9.80638,19.6078,19.6078,1.39866e-05,5.45477e-07
2.674,0,0,0.15,-0.000270722,-1.04713,-2.09425,-9.80147,-9.80638,19.6078,19.6078,1.3934e-05,5.43427e-07
2.675,0,0,0.15,-0.000269704,-1.04713,-2.09425,-9.80148,-9.80637,19.6078,19.6078,1.38816e-05,5.41384e-07
2.676,0,0,0.15,-0.000268691,-1.04713,-2.09425,-9.80149,-9.80636,19.6078,19.6078,1.38295e-05,5.39349e-07
2.677,0,0,0.15,-0.000267681,-1.04713,-2.09425,-9.80149,-9.80635,19.6078,19.6078,1.37775e-05,5.37322e-07
2.678,0,0,0.15,-0.000266675,-1.04713,-2.09425,-9.8015,-9.80634,19.6078,19.6078,1.37257e-05,5.35302e-07
2.679,0,0,0.15,-0.000265672,-1.04713,-2.09425,-9.80151,-9.80633,19.6078,19.6078,1.36741e-05,5.3329e-07
2.68,0,0,0.15,-0.000264674,-1.04713,-2.09425,-9.80152,-9.80632,19.6078,19.6078,1.36227e-05,5.31286e-07
2.681,0,0,0.15,-0.000263679,-1.04713,-2.09426,-9.80153,-9.80631,19.6078,19.6078,1.35715e-05,5.29289e-07
2.682,0,0,0.15,-0.000262688,-1.04713,-2.09426,-9.80154,-9.8063,19.6078,19.6078,1.35205e-05,5.273e-07
2.683,0,0,0.15,-0.000261701,-1.04713,-2.09426,-9.80155,-9.80629,19.6078,19.6078,1.34697e-05,5.25318e-07
2.684,0,0,0.15,-0.000260717,-1.04713,-2.09426,-9.80156,-9.80628,19.6078,19.6078,1.34191e-05,5.23343e-07
2.685,0,0,0.15,-0.000259737,-1.04713,-2.09426,-9.80157,-9.80628,19.6078,19.6078,1.33686e-05,5.21376e-07
2.686,0,0,0.15,-0.000258761,-1.04713,-2.09426,-9.80158,-9.80627,19.6078,19.6078,1.33184e-05,5.19417e-07
2.687,0,0,0.15,-0.000257788,-1.04713,-2.09426,-9.80158,-9.80626,19.6078,19.6078,1.32683e-05,5.17464e-07
2.688,0,0,0.15,-0.000256819,-1.04713,-2.09426,-9.80159,-9.80625,19.6078,19.6078,1.32184e-05,5.15519e-07
2.689,0,0,0.15,-0.000255854,-1.04713,-2.09426,-9.8016,-9.80624,19.6078,19.6078,1.31688e-05,5.13582e-07
2.69,0,0,0.15,-0.000254892,-1.04713,-2.09426,-9.80161,-9.80623,19.6078,19.6078,1.31193e-05,5.11651e-07
2.691,0,0,0.15,-0.000253934,-1.04713,-2.09426,-9.80162,-9.80622,19.6078,19.6078,1.307e-05,5.09728e-07
2.692,0,0,0.15,-0.00025298,-1.04713,-2.09426,-9.80163,-9.80621,19.6078,19.6078,1.30208e-05,5.07812e-07
2.693,0,0,0.15,-0.000252029,-1.04713,-2.09426,-9.80164,-9.80621,19.6078,19.6078,1.29719e-05,5.05904e-07
2.694,0,0,0.15,-0.000251082,-1.04713,-2.09426,-9.80165,-9.8062,19.6078,19.6078,1.29231e-05,5.04002e-07
2.695,0,0,0.15,-0.000250138,-1.04713,-2.09426,-9.80165,-9.80619,19.6078,19.6078,1.28746e-05,5.02108e-07
2.696,0,0,0.15,-0.000249198,-1.04713,-2.09426,-9.80166,-9.80618,19.6078,19.6078,1.28262e-05,5.00221e-07
2.697,0,0,0.15,-0.000248261,-1.04713,-2.09426,-9.80167,-9.80617,19.6078,19.6078,1.2778e-05,4.98341e-07
2.698,0,0,0.15,-0.000247328,-1.04713,-2.09426,-9.80168,-9.80616,19.6078,19.6078,1.27299e-05,4.96467e-07
2.699,0,0,0.15,-0.000246398,-1.04713,-2.09426,-9.80169,-9.80615,19.6078,19.6078,1.26821e-05,4.94601e-07
2.7,0,0,0.15,-0.000245472,-1.04713,-2.09426,-9.8017,-9.80615,19.6078,19.6078,1.26344e-05,4.92742e-07
2.701,0,0,0.15,-0.00024455,-1.04713,-2.09427,-9.8017,-9.80614,19.6078,19.6078,1.25869e-05,4.9089e-07
2.702,0,0,0.15,-0.000243631,-1.04713,-2.09427,-9.80171,-9.80613,19.6078,19.6078,1.25396e-05,4.89045e-07
2.703,0,0,0.15,-0.000242715,-1.04713,-2.09427,-9.80172,-9.80612,19.6078,19.6078,1.24925e-05,4.87207e-07
2.704,0,0,0.15,-0.000241803,-1.04713,-2.09427,-9.80173,-9.80611,19.6078,19.6078,1.24455e-05,4.85376e-07
2.705,0,0,0.15,-0.000240894,-1.04713,-2.09427,-9.80174,-9.80611,19.6078,19.6078,1.23988e-05,4.83552e-07
2.706,0,0,0.15,-0.000239988,-1.04713,-2.09427,-9.80175,-9.8061,19.6078,19.6078,1.23522e-05,4.81734e-07
2.707,0,0,0.15,-0.000239086,-1.04713,-2.09427,-9.80175,-9.80609,19.6078,19.6078,1.23057e-05,4.79924e-07
2.708,0,0,0.15,-0.000238188,-1.04713,-2.09427,-9.80176,-9.80608,19.6078,19.6078,1.22595e-05,4.7812e-07
2.709,0,0,0.15,-0.000237292,-1.04713,-2.09427,-9.80177,-9.80607,19.6078,19.6078,1.22134e-05,4.76323e-07
2.71,0,0,0.15,-0.000236401,-1.04713,-2.09427,-9.80178,-9.80606,19.6078,19.6078,1.21675e-05,4.74532e-07
2.711,0,0,0.15,-0.000235512,-1.04714,-2.09427,-9.80179,-9.80606,19.6078,19.6078,1.21218e-05,4.72749e-07
2.712,0,0,0.15,-0.000234627,-1.04714,-2.09427,-9.80179,-9.80605,19.6078,19.6078,1.20762e-05,4.70972e-07
2.713,0,0,0.15,-0.000233745,-1.04714,-2.09427,-9.8018,-9.80604,19.6078,19.6078,1.20308e-05,4.69202e-07
2.714,0,0,0.15,-0.000232866,-1.04714,-2.09427,-9.80181,-9.80603,19.6078,19.6078,1.19856e-05,4.67438e-07
2.715,0,0,0.15,-0.000231991,-1.04714,-2.09427,-9.80182,-9.80602,19.6078,19.6078,1.19405e-05,4.65681e-07
2.716,0,0,0.15,-0.000231119,-1.04714,-2.09427,-9.80183,-9.80602,19.6078,19.6078,1.18957e-05,4.63931e-07
2.717,0,0,0.15,-0.00023025,-1.04714,-2.09427,-9.80183,-9.80601,19.6078,19.6078,1.1851e-05,4.62187e-07
2.718,0,0,0.15,-0.000229385,-1.04714,-2.09427,-9.80184,-9.806,19.6078,19.6078,1.18064e-05,4.6045e-07
2.719,0,0,0.15,-0.000228523,-1.04714,-2.09427,-9.80185,-9.80599,19.6078,19.6078,1.1762e-05,4.58719e-07
2.72,0,0,0.15,-0.000227664,-1.04714,-2.09427,-9.80186,-9.80599,19.6078,19.6078,1.17178e-05,4.56995e-07
2.721,0,0,0.15,-0.000226808,-1.04714,-2.09427,-9.80187,-9.80598,19.6078,19.6078,1.16738e-05,4.55277e-07
2.722,0,0,0.15,-0.000225956,-1.04714,-2.09428,-9.80187,-9.80597,19.6078,19.6078,1.16299e-05,4.53566e-07
2.723,0,0,0.15,-0.000225106,-1.04714,-2.09428,-9.80188,-9.80596,19.6078,19.6078,1.15862e-05,4.51861e-07
2.724,0,0,0.15,-0.00022426,-1.04714,-2.09428,-9.80189,-9.80595,19.6078,19.6078,1.15426e-05,4.50163e-07
2.725,0,0,0.15,-0.000223417,-1.04714,-2.09428,-9.8019,-9.80595,19.6078,19.6078,1.14993e-05,4.48471e-07
2.726,0,0,0.15,-0.000222578,-1.04714,-2.09428,-9.8019,-9.80594,19.6078,19.6078,1.1456e-05,4.46786e-07
2.727,0,0,0.15,-0.000221741,-1.04714,-2.09428,-9.80191,-9.80593,19.6078,19.6078,1.1413e-05,4.45106e-07
2.728,0,0,0.15,-0.000220908,-1.04714,-2.09428,-9.80192,-9.80592,19.6078,19.6078,1.13701e-05,4.43433e-07
2.729,0,0,0.15,-0.000220077,-1.04714,-2.09428,-9.80193,-9.80592,19.6078,19.6078,1.13273e-05,4.41767e-07
2.73,0,0,0.15,-0.00021925,-1.04714,-2.09428,-9.80193,-9.80591,19.6078,19.6078,1.12848e-05,4.40106e-07
2.731,0,0,0.15,-0.000218426,-1.04714,-2.09428,-9.80194,-9.8059,19.6078,19.6078,1.12424e-05,4.38452e-07
2.732,0,0,0.15,-0.000217605,-1.04714,-2.09428,-9.80195,-9.80589,19.6078,19.6078,1.12001e-05,4.36804e-07
2.733,0,0,0.15,-0.000216787,-1.04714,-2.09428,-9.80196,-9.80589,19.6078,19.6078,1.1158e-05,4.35162e-07
2.734,0,0,0.15,-0.000215972,-1.04714,-2.09428,-9.80196,-9.80588,19.6078,19.6078,1.11161e-05,4.33527e-07
2.735,0,0,0.15,-0.000215161,-1.04714,-2.09428,-9.80197,-9.80587,19.6078,19.6078,1.10743e-05,4.31897e-07
2.736,0,0,0.15,-0.000214352,-1.04714,-2.09428,-9.80198,-9.80586,19.6078,19.6078,1.10327e-05,4.30274e-07
2.737,0,0,0.15,-0.000213546,-1.04714,-2.09428,-9.80199,-9.80586,19.6078,19.6078,1.09912e-05,4.28657e-07
2.738,0,0,0.15,-0.000212744,-1.04714,-2.09428,-9.80199,-9.80585,19.6078,19.6078,1.09499e-05,4.27045e-07
2.739,0,0,0.15,-0.000211944,-1.04714,-2.09428,-9.802,-9.80584,19.6078,19.6078,1.09087e-05,4.2544e-07
2.74,0,0,0.15,-0.000211147,-1.04714,-2.09428,-9.80201,-9.80584,19.6078,19.6078,1.08677e-05,4.23841e-07
2.741,0,0,0.15,-0.000210354,-1.04714,-2.09428,-9.80201,-9.80583,19.6078,19.6078,1.08269e-05,4.22248e-07
2.742,0,0,0.15,-0.000209563,-1.04714,-2.09428,-9.80202,-9.80582,19.6078,19.6078,1.07862e-05,4.20661e-07
2.743,0,0,0.15,-0.000208776,-1.04714,-2.09428,-9.80203,-9.80581,19.6078,19.6078,1.07456e-05,4.1908e-07
2.744,0,0,0.15,-0.000207991,-1.04714,-2.09428,-9.80204,-9.80581,19.6078,19.6078,1.07053e-05,4.17505e-07
2.745,0,0,0.15,-0.000207209,-1.04714,-2.09429,-9.80204,-9.8058,19.6078,19.6078,1.0665e-05,4.15936e-07
2.746,0,0,0.15,-0.00020643,-1.04714,-2.09429,-9.80205,-9.80579,19.6078,19.6078,1.06249e-05,4.14372e-07
2.747,0,0,0.15,-0.000205654,-1.04714,-2.09429,-9.80206,-9.80579,19.6078,19.6078,1.0585e-05,4.12815e-07
2.748,0,0,0.15,-0.000204881,-1.04714,-2.09429,-9.80206,-9.80578,19.6078,19.6078,1.05452e-05,4.11263e-07
2.749,0,0,0.15,-0.000204111,-1.04714,-2.09429,-9.80207,-9.80577,19.6078,19.6078,1.05056e-05,4.09717e-07
2.75,0,0,0.15,-0.000203344,-1.04714,-2.09429,-9.80208,-9.80576,19.6078,19.6078,1.04661e-05,4.08177e-07
2.751,0,0,0.15,-0.00020258,-1.04714,-2.09429,-9.80209,-9.80576,19.6078,19.6078,1.04268e-05,4.06643e-07
2.752,0,0,0.15,-0.000201818,-1.04714,-2.09429,-9.80209,-9.80575,19.6078,19.6078,1.03876e-05,4.05115e-07
2.753,0,0,0.15,-0.00020106,-1.04714,-2.09429,-9.8021,-9.80574,19.6078,19.6078,1.03485e-05,4.03592e-07
2.754,0,0,0.15,-0.000200304,-1.04714,-2.09429,-9.80211,-9.80574,19.6078,19.6078,1.03096e-05,4.02075e-07
2.755,0,0,0.15,-0.000199551,-1.04714,-2.09429,-9.80211,-9.80573,19.6078,19.6078,1.02709e-05,4.00564e-07
2.756,0,0,0.15,-0.000198801,-1.04714,-2.09429,-9.80212,-9.80572,19.6078,19.6078,1.02323e-05,3.99058e-07
2.757,0,0,0.15,-0.000198054,-1.04714,-2.09429,-9.80213,-9.80572,19.6078,19.6078,1.01938e-05,3.97559e-07
2.758,0,0,0.15,-0.00019731,-1.04715,-2.09429,-9.80213,-9.80571,19.6078,19.6078,1.01555e-05,3.96064e-07
2.759,0,0,0.15,-0.000196568,-1.04715,-2.09429,-9.80214,-9.8057,19.6078,19.6078,1.01173e-05,3.94576e-07
2.76,0,0,0.15,-0.000195829,-1.04715,-2.09429,-9.80215,-9.8057,19.6078,19.6078,1.00793e-05,3.93093e-07
2.761,0,0,0.15,-0.000195093,-1.04715,-2.09429,-9.80215,-9.80569,19.6078,19.6078,1.00414e-05,3.91615e-07
2.762,0,0,0.15,-0.00019436,-1.04715,-2.09429,-9.80216,-9.80568,19.6078,19.6078,1.00037e-05,3.90143e-07
2.763,0,0,0.15,-0.000193629,-1.04715,-2.09429,-9.80217,-9.80568,19.6078,19.6078,9.96607e-06,3.88677e-07
2.764,0,0,0.15,-0.000192902,-1.04715,-2.09429,-9.80217,-9.80567,19.6078,19.6078,9.92861e-06,3.87216e-07
2.765,0,0,0.15,-0.000192177,-1.04715,-2.09429,-9.80218,-9.80566,19.6078,19.6078,9.89129e-06,3.8576e-07
2.766,0,0,0.15,-0.000191454,-1.04715,-2.09429,-9.80219,-9.80566,19.6078,19.6078,9.85412e-06,3.84311e-07
2.767,0,0,0.15,-0.000190735,-1.04715,-2.09429,-9.80219,-9.80565,19.6078,19.6078,9.81708e-06,3.82866e-07
2.768,0,0,0.15,-0.000190018,-1.04715,-2.09429,-9.8022,-9.80564,19.6078,19.6078,9.78018e-06,3.81427e-07
2.769,0,0,0.15,-0.000189303,-1.04715,-2.09429,-9.80221,-9.80564,19.6078,19.6078,9.74342e-06,3.79993e-07
2.77,0,0,0.15,-0.000188592,-1.04715,-2.09429,-9.80221,-9.80563,19.6078,19.6078,9.7068e-06,3.78565e-07
2.771,0,0,0.15,-0.000187883,-1.04715,-2.0943,-9.80222,-9.80562,19.6078,19.6078,9.67031e-06,3.77142e-07
2.772,0,0,0.15,-0.000187177,-1.04715,-2.0943,-9.80222,-9.80562,19.6078,19.6078,9.63397e-06,3.75725e-07
2.773,0,0,0.15,-0.000186473,-1.04715,-2.0943,-9.80223,-9.80561,19.6078,19.6078,9.59776e-06,3.74313e-07
2.774,0,0,0.15,-0.000185773,-1.04715,-2.0943,-9.80224,-9.80561,19.6078,19.6078,9.56168e-06,3.72906e-07
2.775,0,0,0.15,-0.000185074,-1.04715,-2.0943,-9.80224,-9.8056,19.6078,19.6078,9.52574e-06,3.71504e-07
2.776,0,0,0.15,-0.000184379,-1.04715,-2.0943,-9.80225,-9.80559,19.6078,19.6078,9.48994e-06,3.70108e-07
2.777,0,0,0.15,-0.000183686,-1.04715,-2.0943,-9.80226,-9.80559,19.6078,19.6078,9.45427e-06,3.68717e-07
2.778,0,0,0.15,-0.000182995,-1.04715,-2.0943,-9.80226,-9.80558,19.6078,19.6078,9.41874e-06,3.67331e-07
2.779,0,0,0.15,-0.000182307,-1.04715,-2.0943,-9.80227,-9.80557,19.6078,19.6078,9.38333e-06,3.6595e-07
2.78,0,0,0.15,-0.000181622,-1.04715,-2.0943,-9.80228,-9.80557,19.6078,19.6078,9.34807e-06,3.64575e-07
2.781,0,0,0.15,-0.00018094,-1.04715,-2.0943,-9.80228,-9.80556,19.6078,19.6078,9.31293e-06,3.63204e-07
2.782,0,0,0.15,-0.00018026,-1.04715,-2.0943,-9.80229,-9.80556,19.6078,19.6078,9.27793e-06,3.61839e-07
2.783,0,0,0.15,-0.000179582,-1.04715,-2.0943,-9.80229,-9.80555,19.6078,19.6078,9.24305e-06,3.60479e-07
2.784,0,0,0.15,-0.000178907,-1.04715,-2.0943,-9.8023,-9.80554,19.6078,19.6078,9.20831e-06,3.59124e-07
2.785,0,0,0.15,-0.000178235,-1.04715,-2.0943,-9.80231,-9.80554,19.6078,19.6078,9.1737e-06,3.57774e-07
2.786,0,0,0.15,-0.000177565,-1.04715,-2.0943,-9.80231,-9.80553,19.6078,19.6078,9.13922e-06,3.5643e-07
2.787,0,0,0.15,-0.000176897,-1.04715,-2.0943,-9.80232,-9.80553,19.6078,19.6078,9.10487e-06,3.5509e-07
2.788,0,0,0.15,-0.000176232,-1.04715,-2.0943,-9.80232,-9.80552,19.6078,19.6078,9.07065e-06,3.53755e-07
2.789,0,0,0.15,-0.00017557,-1.04715,-2.0943,-9.80233,-9.80551,19.6078,19.6078,9.03656e-06,3.52426e-07
2.79,0,0,0.15,-0.00017491,-1.04715,-2.0943,-9.80234,-9.80551,19.6078,19.6078,9.00259e-06,3.51101e-07
2.791,0,0,0.15,-0.000174253,-1.04715,-2.0943,-9.80234,-9.8055,19.6078,19.6078,8.96876e-06,3.49781e-07
2.792,0,0,0.15,-0.000173598,-1.04715,-2.0943,-9.80235,-9.8055,19.6078,19.6078,8.93505e-06,3.48467e-07
2.793,0,0,0.15,-0.000172945,-1.04715,-2.0943,-9.80235,-9.80549,19.6078,19.6078,8.90146e-06,3.47157e-07
2.794,0,0,0.15,-0.000172295,-1.04715,-2.0943,-9.80236,-9.80548,19.6078,19.6078,8.868e-06,3.45852e-07
2.795,0,0,0.15,-0.000171648,-1.04715,-2.0943,-9.80237,-9.80548,19.6078,19.6078,8.83467e-06,3.44552e-07
2.796,0,0,0.15,-0.000171002,-1.04715,-2.0943,-9.80237,-9.80547,19.6078,19.6078,8.80147e-06,3.43257e-07
2.797,0,0,0.15,-0.00017036,-1.04715,-2.0943,-9.80238,-9.80547,19.6078,19.6078,8.76839e-06,3.41967e-07
2.798,0,0,0.15,-0.000169719,-1.04715,-2.0943,-9.80238,-9.80546,19.6078,19.6078,8.73543e-06,3.40682e-07
2.799,0,0,0.15,-0.000169081,-1.04715,-2.09431,-9.80239,-9.80545,19.6078,19.6078,8.7026e-06,3.39401e-07
2.8,0,0,0.15,-0.000168446,-1.04715,-2.09431,-9.80239,-9.80545,19.6078,19.6078,8.66989e-06,3.38126e-07
2.801,0,0,0.15,-0.000167813,-1.04715,-2.09431,-9.8024,-9.80544,19.6078,19.6078,8.6373e-06,3.36855e-07
2.802,0,0,0.15,-0.000167182,-1.04715,-2.09431,-9.80241,-9.80544,19.6078,19.6078,8.60484e-06,3.35589e-07
2.803,0,0,0.15,-0.000166554,-1.04715,-2.09431,-9.80241,-9.80543,19.6078,19.6078,8.57249e-06,3.34327e-07
2.804,0,0,0.15,-0.000165928,-1.04715,-2.09431,-9.80242,-9.80543,19.6078,19.6078,8.54027e-06,3.33071e-07
2.805,0,0,0.15,-0.000165304,-1.04715,-2.09431,-9.80242,-9.80542,19.6078,19.6078,8.50817e-06,3.31819e-07
2.806,0,0,0.15,-0.000164683,-1.04715,-2.09431,-9.80243,-9.80541,19.6078,19.6078,8.47619e-06,3.30572e-07
2.807,0,0,0.15,-0.000164064,-1.04715,-2.09431,-9.80243,-9.80541,19.6078,19.6078,8.44434e-06,3.29329e-07
2.808,0,0,0.15,-0.000163447,-1.04715,-2.09431,-9.80244,-9.8054,19.6078,19.6078,8.4126e-06,3.28091e-07
2.809,0,0,0.15,-0.000162833,-1.04715,-2.09431,-9.80245,-9.8054,19.6078,19.6078,8.38098e-06,3.26858e-07
2.81,0,0,0.15,-0.000162221,-1.04715,-2.09431,-9.80245,-9.80539,19.6078,19.6078,8.34948e-06,3.2563e-07
2.811,0,0,0.15,-0.000161611,-1.04715,-2.09431,-9.80246,-9.80539,19.6078,19.6078,8.31809e-06,3.24406e-07
2.812,0,0,0.15,-0.000161004,-1.04715,-2.09431,-9.80246,-9.80538,19.6078,19.6078,8.28683e-06,3.23186e-07
2.813,0,0,0.15,-0.000160398,-1.04715,-2.09431,-9.80247,-9.80538,19.6078,19.6078,8.25568e-06,3.21972e-07
2.814,0,0,0.15,-0.000159796,-1.04716,-2.09431,-9.80247,-9.80537,19.6078,19.6078,8.22465e-06,3.20761e-07
2.815,0,0,0.15,-0.000159195,-1.04716,-2.09431,-9.80248,-9.80536,19.6078,19.6078,8.19374e-06,3.19556e-07
2.816,0,0,0.15,-0.000158597,-1.04716,-2.09431,-9.80248,-9.80536,19.6078,19.6078,8.16294e-06,3.18355e-07
2.817,0,0,0.15,-0.000158001,-1.04716,-2.09431,-9.80249,-9.80535,19.6078,19.6078,8.13226e-06,3.17158e-07
2.818,0,0,0.15,-0.000157407,-1.04716,-2.09431,-9.80249,-9.80535,19.6078,19.6078,8.10169e-06,3.15966e-07
2.819,0,0,0.15,-0.000156815,-1.04716,-2.09431,-9.8025,-9.80534,19.6078,19.6078,8.07124e-06,3.14778e-07
2.82,0,0,0.15,-0.000156226,-1.04716,-2.09431,-9.80251,-9.80534,19.6078,19.6078,8.04091e-06,3.13595e-07
2.821,0,0,0.15,-0.000155638,-1.04716,-2.09431,-9.80251,-9.80533,19.6078,19.6078,8.01068e-06,3.12417e-07
2.822,0,0,0.15,-0.000155053,-1.04716,-2.09431,-9.80252,-9.80533,19.6078,19.6078,7.98057e-06,3.11242e-07
2.823,0,0,0.15,-0.000154471,-1.04716,-2.09431,-9.80252,-9.80532,19.6078,19.6078,7.95058e-06,3.10073e-07
2.824,0,0,0.15,-0.00015389,-1.04716,-2.09431,-9.80253,-9.80532,19.6078,19.6078,7.9207e-06,3.08907e-07
2.825,0,0,0.15,-0.000153312,-1.04716,-2.09431,-9.80253,-9.80531,19.6078,19.6078,7.89092e-06,3.07746e-07
2.826,0,0,0.15,-0.000152735,-1.04716,-2.09431,-9.80254,-9.80531,19.6078,19.6078,7.86127e-06,3.06589e-07
2.827,0,0,0.15,-0.000152161,-1.04716,-2.09431,-9.80254,-9.8053,19.6078,19.6078,7.83172e-06,3.05437e-07
2.828,0,0,0.15,-0.000151589,-1.04716,-2.09431,-9.80255,-9.8053,19.6078,19.6078,7.80228e-06,3.04289e-07
2.829,0,0,0.15,-0.00015102,-1.04716,-2.09431,-9.80255,-9.80529,19.6078,19.6078,7.77296e-06,3.03145e-07
2.83,0,0,0.15,-0.000150452,-1.04716,-2.09432,-9.80256,-9.80529,19.6078,19.6078,7.74374e-06,3.02006e-07
2.831,0,0,0.15,-0.000149887,-1.04716,-2.09432,-9.80256,-9.80528,19.6078,19.6078,7.71464e-06,3.00871e-07
2.832,0,0,0.15,-0.000149323,-1.04716,-2.09432,-9.80257,-9.80528,19.6078,19.6078,7.68564e-06,2.9974e-07
2.833,0,0,0.15,-0.000148762,-1.04716,-2.09432,-9.80257,-9.80527,19.6078,19.6078,7.65675e-06,2.98613e-07
2.834,0,0,0.15,-0.000148203,-1.04716,-2.09432,-9.80258,-9.80526,19.6078,19.6078,7.62797e-06,2.97491e-07
2.835,0,0,0.15,-0.000147646,-1.04716,-2.09432,-9.80258,-9.80526,19.6078,19.6078,7.5993e-06,2.96373e-07
2.836,0,0,0.15,-0.000147091,-1.04716,-2.09432,-9.80259,-9.80525,19.6078,19.6078,7.57074e-06,2.95259e-07
2.837,0,0,0.15,-0.000146538,-1.04716,-2.09432,-9.80259,-9.80525,19.6078,19.6078,7.54228e-06,2.94149e-07
2.838,0,0,0.15,-0.000145987,-1.04716,-2.09432,-9.8026,-9.80524,19.6078,19.6078,7.51394e-06,2.93043e-07
2.839,0,0,0.15,-0.000145438,-1.04716,-2.09432,-9.8026,-9.80524,19.6078,19.6078,7.48569e-06,2.91942e-07
2.84,0,0,0.15,-0.000144892,-1.04716,-2.09432,-9.80261,-9.80523,19.6078,19.6078,7.45756e-06,2.90845e-07
2.841,0,0,0.15,-0.000144347,-1.04716,-2.09432,-9.80261,-9.80523,19.6078,19.6078,7.42953e-06,2.89752e-07
2.842,0,0,0.15,-0.000143805,-1.04716,-2.09432,-9.80262,-9.80523,19.6078,19.6078,7.4016e-06,2.88663e-07
2.843,0,0,0.15,-0.000143264,-1.04716,-2.09432,-9.80262,-9.80522,19.6078,19.6078,7.37378e-06,2.87578e-07
2.844,0,0,0.15,-0.000142726,-1.04716,-2.09432,-9.80263,-9.80522,19.6078,19.6078,7.34607e-06,2.86497e-07
2.845,0,0,0.15,-0.000142189,-1.04716,-2.09432,-9.80263,-9.80521,19.6078,19.6078,7.31846e-06,2.8542e-07
2.846,0,0,0.15,-0.000141655,-1.04716,-2.09432,-9.80264,-9.80521,19.6078,19.6078,7.29095e-06,2.84347e-07
